Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
USA,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,4465.4,let it snow! let it snow! let it snow!,Dean Martin,album,adult standards,981590,FALSE,A Winter Romance,21551,2,12,0.451,0.24,1,-14.014,1,0.0351,0.912,0.00000245,0.175,0.701,134.009,117147,4,pop,22589,1,28,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,14.4,im so tired...,Lauv - Troye Sivan,album,pop,3587039,FALSE,~how i'm feeling~,43783,7,7,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4,pop,366,1,183,0,0,english speaking and nordic
USA,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,9462.35,too good,Drake - Rihanna,album,canadian hip hop,50593376,TRUE,Views,42496,16,20,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49E-05,0.102,0.392,117.983,263373,4,hip hop,1644,1,34,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,46486.55,talk,Khalid - Disclosure,album,alternative r&b,12829933,FALSE,Free Spirit,43560,5,17,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4,r&b/soul,589,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,48156.5,everything i wanted,Billie Eilish,single,electropop,34697267,FALSE,everything i wanted,43782,1,1,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,pop,367,1,1,1,1,english speaking and nordic
USA,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x,7300.55,f.n,Lil Tjay,single,brooklyn drill,1982751,TRUE,F.N,43686,1,6,0.562,0.502,6,-10.269,0,0.255,0.323,0,0.0757,0.322,120.104,224000,1,trap,463,1,34,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3fEpuoSr8ufvyRR7s2jB3U,449.9,hot summer,DJ Durel - Migos,single,n-a,5246,TRUE,Hot Summer,43308,1,1,0.918,0.632,1,-6.979,1,0.278,0.0236,0,0.378,0.396,92.011,231482,4,else,841,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,125.6,what i like about you,Jonas Blue - Theresa Rex,single,dance pop,2975592,FALSE,What I Like About You (feat. Theresa Rex),43546,1,1,0.46,0.8,1,-3.584,1,0.05,0.289,0.00000616,0.121,0.553,102.46,220396,4,pop,603,1,161,0,0,english speaking and nordic
USA,https://open.spotify.com/track/39YLC6osLe9btq1vpsDglx,76,party for one,Carly Rae Jepsen,single,canadian pop,4325497,FALSE,Party For One,43405,1,1,0.685,0.638,6,-6.539,1,0.0367,0.0371,0,0.0987,0.414,123.442,183894,4,pop,744,1,106,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,3973.35,earth,Lil Dicky,single,comedy rap,1725769,TRUE,Earth,43573,1,1,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,281500,4,rap,576,1,21,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,124.3,city of stars - from la la land soundtrack,Ryan Gosling - Emma Stone,single,hollywood,32427,FALSE,City Of Stars (From La La Land Soundtrack),42692,1,1,0.483,0.121,2,-15.133,0,0.0349,0.91,0,0.0885,0.419,106.032,149720,4,else,1448,1,99,0,0,english speaking and nordic
USA,https://open.spotify.com/track/22fRl49GSpRdu3J2EPj1i6,587.85,benz truck - Ð³ÐµÐ»Ð¸Ðº,Lil Peep,album,emo rap,5305740,TRUE,Come Over When You're Sober (Part One),42961,1,7,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.112,92.02,159987,4,rap,1188,1,53,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6GivWRmlYtefJr28jev6e0,328.75,leray,Trippie Redd,album,melodic rap,5502398,TRUE,A Love Letter To You 4,43791,1,21,0.774,0.195,4,-12.233,1,0.087,0.789,0.00103,0.109,0.369,132.847,122707,4,rap,358,1,26,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,3018,11 minutes,YUNGBLUD - Halsey - Travis Barker,single,british indie rock,1193254,TRUE,11 Minutes (with Halsey feat. Travis Barker),43510,1,1,0.464,0.852,11,-3.804,1,0.067,0.0116,0,0.108,0.233,160.075,239507,4,rock,639,1,40,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE,952,tongue tied,Marshmello - YUNGBLUD - blackbear,single,brostep,27670203,TRUE,Tongue Tied (with YUNGBLUD & blackbear),43782,1,1,0.628,0.821,1,-2.721,0,0.0525,0.0208,0,0.426,0.465,93.001,186024,4,dance/electronic,367,1,33,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,543.1,mÃ¡s de una cita,Bad Bunny - Zion & Lennox,album,latin,26265604,TRUE,LAS QUE NO IBAN A SALIR,43961,2,10,0.865,0.5,5,-10.805,1,0.0861,0.0122,0.0000773,0.098,0.317,92.976,183520,4,latin,188,1,34,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,6828.95,in my mind,Dynoro - Gigi D'Agostino,single,edm,208733,FALSE,In My Mind,43259,1,1,0.694,0.77,6,-5.335,1,0.149,0.176,0.000011,0.118,0.163,125.905,184560,4,dance/electronic,890,1,50,0,1,english speaking and nordic
USA,https://open.spotify.com/track/11GGSyTB8cS9TgONHBOhEX,731.2,home with you,Madison Beer,album,dance pop,2422150,FALSE,As She Pleases,43133,5,7,0.631,0.599,7,-6.137,0,0.0878,0.067,0,0.0952,0.727,170.122,190576,4,pop,1016,1,125,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1eTdTVIxLlhHwwA50vEzZa,380.95,nothing inside,Machine Gun Kelly - iann dior,album,ohio hip hop,2691848,TRUE,Tickets To My Downfall,44099,13,15,0.561,0.81,8,-4.754,0,0.0461,0.00047,0,0.157,0.508,87.5,172235,4,hip hop,50,1,70,0,0,english speaking and nordic
USA,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,19677.15,hot shower,Chance the Rapper - MadeinTYO - DaBaby,album,chicago rap,5045736,TRUE,The Big Day,43672,4,22,0.899,0.509,9,-8.04,1,0.387,0.00157,0,0.0573,0.599,150.001,225924,4,rap,477,1,6,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5lsRkYiIerlfXMMrl4zkJG,11.2,flicker,Niall Horan,album,dance pop,6170158,FALSE,Flicker (Deluxe),43028,8,13,0.259,0.312,8,-9.82,1,0.0318,0.703,0.00000932,0.302,0.234,182.257,258025,3,pop,1121,1,187,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,8411.2,easier,5 Seconds of Summer,single,boy band,6734577,FALSE,Easier,43608,1,1,0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,157493,4,boy band,541,1,18,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,2787.2,peace,Taylor Swift,album,dance pop,33485486,TRUE,folklore,44036,15,16,0.647,0.272,5,-12.906,1,0.0916,0.918,0.0000173,0.0918,0.339,150.044,234000,4,pop,113,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,7120.35,still dont know my name,Labrinth,album,pop,1357553,FALSE,Euphoria (Original Score from the HBO Series),43742,12,26,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1,pop,407,1,51,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5LYQSNHZxEA880URXFHg6h,1339.9,lust for life,Lana Del Rey - The Weeknd,single,art pop,11440791,FALSE,Lust for Life (with The Weeknd),42844,1,1,0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.358,0.295,99.979,264011,4,pop,1302,1,31,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0P2Dxoy0mdzM9NlFQoLZbc,35.2,hollywood,Gorillaz - Snoop Dogg - Jamie Principle,album,alternative hip hop,6111598,TRUE,The Now Now,43280,3,11,0.685,0.631,7,-10.338,1,0.0926,0.0249,0.0000767,0.211,0.72,104.126,293493,4,hip hop,869,1,157,0,0,english speaking and nordic
USA,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,2533.55,hallelujah,Pentatonix,album,a cappella,2788975,FALSE,A Pentatonix Christmas,42664,8,11,0.322,0.377,7,-7.385,0,0.0356,0.454,0,0.338,0.366,118.669,268960,4,else,1476,1,84,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV,1798.9,hand me downs,Mac Miller,album,hip hop,5013742,FALSE,Circles,43847,8,12,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,298440,4,hip hop,302,1,10,1,1,english speaking and nordic
USA,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,27.2,let her go,Passenger,album,folk-pop,2645940,FALSE,All The Little Lights,2012,2,12,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,252867,4,k-pop,,1,168,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3e0ZGE7Gp034iLknjQk4QW,192.5,can i,Drake,album,canadian hip hop,50593376,TRUE,Care Package,43679,17,17,0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,189289,4,hip hop,470,1,63,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7E1lnnPsrnHslXSWomUkLP,116.45,entrepreneur,Pharrell Williams - JAY-Z,single,pop rap,3321035,FALSE,Entrepreneur (feat. JAY-Z),44064,1,1,0.726,0.629,0,-2.365,1,0.242,0.318,0,0.117,0.73,165.984,258959,4,pop,85,1,64,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6mCqxnyOhr4tHMbRbQL4Yn,1003.7,enzo,DJ Snake - Sheck Wes - Offset - 21 Savage - Gucci Mane,single,dance pop,7101818,TRUE,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",43579,1,1,0.787,0.728,2,-4.049,1,0.0417,0.0902,0,0.316,0.198,119.945,248043,4,pop,570,1,52,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,40887.35,thunder,Imagine Dragons,album,modern rock,30723081,FALSE,Evolve,42909,9,11,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,187147,4,rock,1240,1,16,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz,1490.8,relentless,Gunna - Lil Uzi Vert,album,atl hip hop,2611308,TRUE,WUNNA (Deluxe),44036,23,26,0.881,0.517,4,-8.916,1,0.308,0.0115,0,0.151,0.786,115.084,168107,4,hip hop,113,1,51,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,12400.3,playinwitme,KYLE - Kehlani,album,pop rap,931301,FALSE,Light of Mine,43238,9,15,0.689,0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,191680,4,pop,911,1,21,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,22689.2,wish you were gay,Billie Eilish,album,electropop,34697267,FALSE,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",43553,6,14,0.853,0.351,7,-10.198,1,0.241,0.39,0.00000938,0.752,0.282,118.028,221543,4,pop,596,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,17.6,more & more,TWICE,album,k-pop,6954833,FALSE,MORE & MORE,43983,1,7,0.739,0.841,5,-4.162,1,0.06,0.0312,0,0.173,0.562,106.99,199653,4,k-pop,166,1,179,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,21628.9,the woo,Pop Smoke - 50 Cent - Roddy Ricch,album,brooklyn drill,2441830,TRUE,Shoot For The Stars Aim For The Moon,44015,10,19,0.49,0.618,1,-5.655,1,0.104,0.0221,0.00000377,0.259,0.286,99.7,201600,4,trap,134,1,3,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,10129.7,boy with luv,BTS - Halsey,album,k-pop,24755789,FALSE,MAP OF THE SOUL : PERSONA,43567,2,7,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773,4,k-pop,582,1,4,1,1,english speaking and nordic
USA,https://open.spotify.com/track/16umSNZfofRpDqTvf8DIAo,691.45,wings,Mac Miller,album,hip hop,5013742,TRUE,Swimming,43315,6,13,0.656,0.33,8,-8.771,1,0.162,0.818,0.00386,0.107,0.349,119.057,250120,4,hip hop,834,1,45,0,1,english speaking and nordic
USA,https://open.spotify.com/track/07VJGBnywGutMZ72kRyEop,214.35,hurt to look,Swae Lee - Rae Sremmurd,single,melodic rap,961823,FALSE,Hurt To Look (feat. Rae Sremmurd),43160,1,1,0.593,0.675,2,-5.655,0,0.133,0.152,0.0000235,0.119,0.224,104.948,256000,4,rap,989,1,74,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6R6ihJhRbgu7JxJKIbW57w,288.1,provider,Frank Ocean,single,alternative r&b,6628942,FALSE,Provider,42974,1,1,0.654,0.325,2,-11.925,1,0.282,0.74,0.0000214,0.152,0.39,139.886,243238,4,r&b/soul,1175,1,87,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2Bv0MbaqYx2IrQa7Z6xBT0,589.9,td up,Rae Sremmurd,single,hip hop,6127363,TRUE,Tâ€™d Up,43136,1,1,0.829,0.575,8,-6.667,1,0.107,0.00468,0.00000242,0.17,0.114,151.972,232863,4,hip hop,1013,1,63,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,269.8,cuidao por ahÃ­,J Balvin - Bad Bunny,album,latin,23718139,FALSE,OASIS,43644,3,8,0.845,0.813,4,-2.979,0,0.077,0.111,0.00241,0.174,0.586,90.98,198320,4,latin,505,1,47,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1a8051h021Rfl01OhAjjV6,185.8,wave,Justin Timberlake,album,dance pop,9849964,FALSE,Man of the Woods,43133,6,16,0.935,0.696,0,-7.185,1,0.0563,0.0432,0.00021,0.338,0.616,125.014,264347,4,pop,1016,1,85,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs,1611.1,1.5,21 Savage,album,atl hip hop,8668809,TRUE,i am > i was,43455,6,15,0.885,0.52,1,-8.353,1,0.359,0.000244,0.00000116,0.454,0.306,84.022,148656,4,hip hop,694,1,17,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3,1683.75,lie to me,5 Seconds of Summer - Julia Michaels,single,boy band,6734577,FALSE,Lie To Me (feat. Julia Michaels),43455,1,1,0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927,149878,4,boy band,694,1,87,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,1024.8,bye me fui,Bad Bunny,album,latin,26265604,TRUE,LAS QUE NO IBAN A SALIR,43961,3,10,0.712,0.599,5,-6.342,0,0.112,0.412,0.0000215,0.103,0.588,179.788,178000,4,latin,188,1,24,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6ikDZX0oc8EKGj2vdMAEDv,26.4,didnt i,OneRepublic,single,dance pop,10901364,FALSE,Didn't I,43903,1,1,0.606,0.613,4,-6.758,1,0.0306,0.0182,0,0.125,0.258,123.943,207617,4,pop,246,1,168,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,65696.8,rockstar,Post Malone - 21 Savage,single,dfw rap,29173640,TRUE,rockstar,42993,1,1,0.577,0.522,5,-6.594,0,0.0984,0.13,0.0000903,0.142,0.119,159.772,218320,4,rap,1156,1,1,1,1,english speaking and nordic
USA,https://open.spotify.com/track/30VrBsh1STRBoIrhQOAwzK,478.4,disturbia,Rihanna,album,barbadian pop,39741508,FALSE,Good Girl Gone Bad,39172,14,16,0.703,0.813,11,-4.517,0,0.0574,0.0884,0,0.219,0.717,124.904,238573,4,pop,4968,1,49,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6WlxcZKpEV6Bwe9InoVhMp,1707.85,wifi lit,Future,album,atl hip hop,9442830,TRUE,BEASTMODE 2,43287,1,9,0.884,0.579,2,-6.847,1,0.299,0.064,0.00000238,0.182,0.313,144.973,176630,4,hip hop,862,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4ot7u8Ij91aHKohSV2QYZi,192.9,water,Kehlani,album,pop,4028947,TRUE,It Was Good Until It Wasn't,43959,5,15,0.771,0.513,8,-7.156,0,0.0778,0.434,0.0000121,0.0985,0.51,142.049,122813,4,pop,190,1,55,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF,535.15,diamonds,Megan Thee Stallion - Normani,single,houston rap,2386160,TRUE,Diamonds (with Normani),43840,1,1,0.785,0.753,1,-3.841,1,0.0873,0.188,0.00000101,0.265,0.488,94.012,199301,4,rap,309,1,79,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15,1427.9,em calls paul - skit,Eminem,album,detroit hip hop,39078037,TRUE,Kamikaze,43343,6,13,0.707,0.314,6,-10.115,0,0.747,0.977,0,0.109,0.602,104.014,49024,4,hip hop,806,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,3660.95,immortal,J. Cole,album,conscious hip hop,11968318,TRUE,4 Your Eyez Only,42713,2,10,0.744,0.43,3,-10.604,0,0.309,0.455,0.00000273,0.126,0.266,92.039,201667,4,hip hop,1427,1,48,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,7144.45,antisocial,Ed Sheeran - Travis Scott,album,pop,71783101,FALSE,No.6 Collaborations Project,43658,7,15,0.716,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957,161747,4,pop,491,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/7aZ1Grktl7RBHLwxem7DE7,64,blowback,The Killers,album,modern rock,5639246,FALSE,Imploding The Mirage,44064,2,10,0.549,0.68,9,-5.884,1,0.0474,0.0115,0.00192,0.0968,0.378,118.01,239600,4,rock,85,1,121,0,0,english speaking and nordic
USA,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,21205.45,wanted you,NAV - Lil Uzi Vert,single,canadian hip hop,2237000,TRUE,Wanted You (feat. Lil Uzi Vert),43042,1,1,0.795,0.728,9,-4.712,0,0.0544,0.207,0,0.237,0.582,146.979,228080,4,hip hop,1107,1,23,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61,1445.35,i saw mommy kissing santa claus,The Jackson 5,album,motown,1020732,FALSE,Jackson Five Christmas Album,25569,11,11,0.571,0.585,3,-11.694,1,0.0548,0.301,0.0000191,0.688,0.732,128.487,179667,4,r&b/soul,18571,1,26,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3rK43VNP0142Kbxt8nuAhD,91.8,worst in me,Julia Michaels,album,dance pop,3285815,FALSE,Nervous System,42944,3,7,0.678,0.627,6,-8.008,1,0.0613,0.0704,0,0.17,0.252,105.956,206720,4,pop,1205,1,93,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,22400.2,sauce it up,Lil Uzi Vert,album,melodic rap,10065137,TRUE,Luv Is Rage 2,42972,3,16,0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,207039,4,rap,1177,1,6,1,1,english speaking and nordic
USA,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt,1407.75,change,J. Cole,album,conscious hip hop,11968318,TRUE,4 Your Eyez Only,42713,6,10,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,4,hip hop,1427,1,63,0,0,english speaking and nordic
USA,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,3025.6,kings & queens,Ava Max,single,dance pop,2457248,FALSE,Kings & Queens,43902,1,2,0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,162399,4,pop,247,1,115,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,1235.3,love yourself,Justin Bieber,album,canadian pop,39214943,FALSE,Purpose (Deluxe),42321,5,19,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,pop,1819,1,55,0,0,english speaking and nordic
USA,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,2701.15,nancy mulligan,Ed Sheeran,album,pop,71783101,FALSE,Ã· (Deluxe),42797,15,16,0.68,0.852,7,-4.35,1,0.0349,0.117,0,0.0866,0.858,101.993,179787,4,pop,1349,1,33,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,22178.2,fine china,Future - Juice WRLD,album,atl hip hop,9442830,TRUE,Future & Juice WRLD Present... WRLD ON DRUGS,43392,3,16,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587,4,hip hop,757,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/66XXCMX3Na7KNfm5e0tOVZ,903.7,last memory,Takeoff,single,atl hip hop,1029845,TRUE,Last Memory,43399,1,1,0.853,0.696,1,-6.179,0,0.246,0.179,0,0.286,0.184,118.001,171270,4,hip hop,750,1,46,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,1938.9,obsession,Vice - Jon Bellion,single,chicano rap,18398,FALSE,Obsession (feat. Jon Bellion),42803,1,1,0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983,4,rap,1343,1,89,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6l26j7uCiDstBiYTuiaInV,815.9,in the dark,YG,album,cali rap,2387089,TRUE,4REAL 4REAL,43609,3,14,0.943,0.261,0,-8.067,1,0.16,0.0045,0.0114,0.104,0.0635,102.001,191813,4,rap,540,1,40,0,1,english speaking and nordic
USA,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST,1650.35,the plan - from the motion picture tenet,Travis Scott,single,rap,13434540,TRUE,"The Plan (From the Motion Picture ""TENET"")",44065,1,1,0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,185851,3,rap,84,1,20,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7kSLdGdXLey7pzLsWpdg1h,79.2,little things,One Direction,album,boy band,18426467,FALSE,Take Me Home: Yearbook Edition,41222,3,17,0.707,0.222,7,-11.716,1,0.0329,0.788,0,0.205,0.556,110.095,219640,4,boy band,2918,1,102,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,10453.75,the bones,Maren Morris,album,contemporary country,526346,FALSE,GIRL,43532,12,14,0.612,0.57,11,-6.642,0,0.0347,0.279,0,0.0963,0.335,77.004,197293,4,country,617,1,51,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl,68.8,perfectly wrong,Shawn Mendes,album,canadian pop,29743681,FALSE,Shawn Mendes,43245,13,14,0.465,0.311,2,-11.748,0,0.0352,0.875,0,0.0986,0.311,93.373,212773,4,pop,904,1,138,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5MoU7TaAvgBa8W0XVwXAd7,243,trust,Jonas Brothers,album,boy band,4654109,FALSE,Happiness Begins,43623,10,14,0.806,0.559,0,-6.329,1,0.0588,0.0248,0.0000163,0.135,0.671,146.041,180600,3,boy band,526,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3,313.65,thats what love is,Justin Bieber,album,canadian pop,39214943,FALSE,Changes,43875,15,17,0.639,0.437,9,-6.959,1,0.0355,0.692,0,0.12,0.751,147.575,165120,4,pop,274,1,58,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1zjSuvvLpPoJwnywiFIX7E,370.05,celebration,Logic,album,conscious hip hop,5004777,TRUE,No Pressure,44036,4,15,0.44,0.968,1,-3.068,0,0.301,0.00534,0,0.757,0.503,179.827,230435,4,hip hop,113,1,38,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,97016.35,fuck love,XXXTENTACION - Trippie Redd,album,emo rap,22910410,TRUE,17,42972,8,11,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,rap,1177,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,13511.35,electric love,BÃ˜RNS,album,electropop,900197,FALSE,Dopamine,42293,3,11,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,pop,1847,1,39,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,548.8,con altura,ROSALÃA - J Balvin - El Guincho,single,r&b en espanol,4214973,FALSE,Con Altura,43552,1,1,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,r&b/soul,597,1,113,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4O2XaXdnpyUPj90lNq1bIR,99.2,simmer,Hayley Williams,single,art pop,290559,TRUE,Simmer,43852,1,1,0.781,0.598,7,-7.418,1,0.043,0.213,0.00271,0.118,0.362,109.97,266116,4,pop,297,1,127,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8,4843.45,bad bitch,Bebe Rexha - Ty Dolla $ign,single,dance pop,5754092,TRUE,All Your Fault: Pt. 1,42782,6,6,0.656,0.615,5,-6.252,1,0.0539,0.0283,0,0.234,0.366,139.91,197253,4,pop,1363,1,69,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL,945.3,trap this way,Lil Uzi Vert,album,melodic rap,10065137,TRUE,Eternal Atake (Deluxe) - LUV vs. The World 2,43903,10,32,0.71,0.586,2,-5.331,1,0.381,0.248,0,0.193,0.207,175.987,185439,4,rap,246,1,16,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,7910.25,lights up,Harry Styles,album,pop,10361677,FALSE,Fine Line,43812,4,12,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4,pop,337,1,10,1,1,english speaking and nordic
USA,https://open.spotify.com/track/6cPnE82DKBLd7sg02ZNg8K,379.8,splash warning,Meek Mill - Future - Roddy Ricch - Young Thug,album,hip hop,4533789,TRUE,Championships,43434,7,19,0.766,0.703,10,-5.877,0,0.163,0.00807,0,0.0618,0.331,163.06,168495,4,hip hop,715,1,74,0,0,english speaking and nordic
